,seller_state,customer_state,frequency,freight_value,leadtime,phy_dist,inv_leadtime,inv_phy_dist
179,MS,SC,1,18.79,12.833599537037037,860.8380059477108,0.07792046160658644,1.1616587477443951
180,MS,SP,20,20.74,9.164383528265105,881.8133050592936,0.10911808709399445,1.1340268901167911
181,MT,BA,4,44.6425,13.78236400462963,1704.5209100122288,0.07255649318680672,0.5866751144712127
182,MT,CE,2,38.62,22.845347222222223,2191.213219277809,0.04377258923984643,0.4563681850776644
183,MT,DF,6,25.833333333333332,9.893618827160493,890.3056098107339,0.1010752503679186,1.1232098157986283
184,MT,ES,2,38.504999999999995,21.98431134259259,1877.8278331952931,0.04548698316797359,0.5325301831842645
185,MT,GO,12,24.60818181818182,11.603659511784512,764.4201592989637,0.08617970899477137,1.3081810936502283
186,MT,MA,3,38.52,19.3210262345679,1584.1653495969942,0.05175708514959036,0.6312472370730721
187,MT,MG,22,31.281428571428574,12.98080191798942,1395.9981211104136,0.07703684304851396,0.7163333423433075
188,MT,MS,5,23.718,13.272425925925926,576.9916963294702,0.07534417638350743,1.7331271946572109
189,MT,MT,8,16.47714285714286,11.28885085978836,281.81609341819933,0.08858297557655463,3.548413392119718
190,MT,PA,3,35.876666666666665,24.761697530864197,1282.1693427333937,0.04038495336410401,0.7799281784948541
191,MT,PB,2,40.43,27.58082175925926,2409.2374546222827,0.03625707778863718,0.4150690908782915
192,MT,PE,6,31.221666666666664,25.67300347222222,2390.9335559881106,0.03895142230171799,0.418246670843484
193,MT,PR,8,33.11875,12.802459490740741,1193.2588800429526,0.07810999134371334,0.8380411130600629
194,MT,RJ,15,33.793571428571425,15.054496527777777,1720.3087398171501,0.06642533665306255,0.5812910071632195
195,MT,RN,1,47.44,15.14857638888889,2036.4848907394148,0.06601280373339079,0.4910421896805314
196,MT,RO,4,19.19,15.07272762345679,1136.446074197918,0.06634499242484548,0.8799361647720777
197,MT,RS,6,40.09,14.256842206790125,1855.5267817922715,0.07014175968951446,0.5389305127862882
198,MT,SC,7,31.258333333333336,16.622100694444445,1557.7958211161006,0.06016086765340238,0.6419326502516476
199,MT,SP,38,35.410588235294114,12.36910505174292,1369.7110921300628,0.08084659284699751,0.7300809679834612
200,PA,MG,1,18.54,12.021759259259259,780.8116869648517,0.08318250086648439,1.2807185352042703
201,PA,PR,1,35.75,3.4468055555555557,229.24205002592387,0.2901237055244389,4.362201436808451
202,PA,SP,6,16.80333333333333,14.764047067901233,728.0282514826235,0.06773210593280464,1.3735730694015078
203,PB,AL,1,24.92,31.092442129629628,365.7502464718716,0.03216215682997275,2.734106154804481
204,PB,BA,2,25.86,14.24259837962963,740.1038564982331,0.07021190750068769,1.3511617203718589
205,PB,CE,3,18.43,7.730046296296297,331.9098563866913,0.12936533128904168,3.012866236894607
206,PB,DF,1,38.75,15.791331018518518,1708.173540707014,0.06332588423529964,0.5854206122324664
207,PB,ES,1,52.48,23.160729166666666,1536.2274269296333,0.043176533554013394,0.6509452848388736
208,PB,GO,2,26.1,7.023206018518518,1721.966467420194,0.14238511548190935,0.5807314015226872
209,PB,MA,1,17.48,7.166863425925926,1164.3675197484538,0.1395310529265185,0.8588353617215609
