,seller_city,customer_city,frequency,freight_value,leadtime,manh_dist
5330,campo limpo paulista,corumba,1,16.11,36.125601851851854,2908.6504656255256
5331,campo limpo paulista,costa rica,1,18.15,12.15869212962963,2972.8199129888117
5332,campo limpo paulista,cotia,1,13.64,20.84224537037037,2360.8175038603435
5333,campo limpo paulista,crateus,1,29.44,18.691990740740742,4884.596836105272
5334,campo limpo paulista,crato,1,65.21,10.710208333333334,4577.192535404732
5335,campo limpo paulista,cravinhos,3,12.74,3.4559953703703705,2620.969650039479
5336,campo limpo paulista,criciuma,2,17.975,27.701736111111114,1905.082847149068
5337,campo limpo paulista,cristalina,1,18.01,34.22309027777778,3208.4884158306013
5338,campo limpo paulista,cruzeiro,1,14.34,11.214722222222223,2477.4641830421956
5339,campo limpo paulista,cuiaba,2,24.09,10.683657407407408,3369.766294157822
5340,campo limpo paulista,curitiba,14,20.45,9.457447916666665,2168.8442568172236
5341,campo limpo paulista,cururupu,1,37.96,21.888726851851853,5391.080369225499
5342,campo limpo paulista,diadema,3,11.979999999999999,10.938815586419752,2353.250397288777
5343,campo limpo paulista,domingos martins,2,17.72,12.802164351851852,2741.502250136363
5344,campo limpo paulista,dourados,1,18.29,17.901527777777776,2517.351886145853
5345,campo limpo paulista,duque de caxias,6,17.211999999999996,27.11641898148148,2461.519172765496
5346,campo limpo paulista,embu-guacu,1,12.12,14.842627314814814,2336.0749672898132
5347,campo limpo paulista,estrela,1,15.24,5.979803240740741,1854.252678499062
5348,campo limpo paulista,eunapolis,1,20.8,19.868217592592593,3264.413000317614
5349,campo limpo paulista,eusebio,1,29.44,16.075902777777777,5080.60953926772
5350,campo limpo paulista,farroupilha,1,44.81,8.267141203703703,1870.2287801329485
5351,campo limpo paulista,fazenda rio grande,3,16.94666666666667,15.961716820987654,2151.84652017063
5352,campo limpo paulista,feira de santana,4,19.58,14.83685185185185,3841.9841510452416
5353,campo limpo paulista,feira nova,3,29.05,21.47951388888889,4470.542677760242
5354,campo limpo paulista,fernandopolis,2,12.754999999999999,8.094247685185186,2750.225820683732
5355,campo limpo paulista,ferraz de vasconcelos,2,13.885000000000002,10.625613425925925,2367.59658744612
5356,campo limpo paulista,floriano,1,38.45,19.611747685185186,4645.90810691578
5357,campo limpo paulista,florianopolis,3,16.686666666666667,16.254278549382715,1986.7986169171927
5358,campo limpo paulista,formiga,1,16.43,5.862905092592593,2728.055670793431
5359,campo limpo paulista,formosa,2,37.0,11.745804398148149,3375.347682255688
5360,campo limpo paulista,fortaleza,6,28.664999999999996,28.548869598765435,5097.65831450918
5361,campo limpo paulista,foz do iguacu,1,18.29,14.95244212962963,2167.6541693148947
5362,campo limpo paulista,franca,1,11.85,3.903321759259259,2719.8580542954783
5363,campo limpo paulista,franco da rocha,1,13.64,13.226840277777777,2392.876786557555
5364,campo limpo paulista,frei martinho,1,83.68,12.456319444444444,4701.054481929117
5365,campo limpo paulista,gaspar,1,16.11,16.0378125,2038.2850976141824
5366,campo limpo paulista,general camara,1,17.87,22.961493055555554,1831.6819641001257
5367,campo limpo paulista,goiania,10,17.275555555555556,20.545838477366253,3221.639425397122
5368,campo limpo paulista,goianinha,1,35.7,12.643344907407407,4721.096948954234
5369,campo limpo paulista,governador valadares,1,17.94,7.1580208333333335,2933.583923125657
5370,campo limpo paulista,grandes rios,1,17.8,20.194918981481482,2302.5055266076415
5371,campo limpo paulista,gravatai,4,17.11,14.478043981481482,1830.7698484234097
5372,campo limpo paulista,guabiruba,1,17.94,19.929641203703703,2024.3107780344417
5373,campo limpo paulista,guanambi,1,18.06,37.699247685185185,3560.398386208664
5374,campo limpo paulista,guara,1,11.91,9.439340277777777,2731.8194301762946
5375,campo limpo paulista,guaranta,1,32.35,14.207106481481482,2554.865644100774
5376,campo limpo paulista,guarapari,2,16.924999999999997,12.394832175925927,2701.5602950394464
5377,campo limpo paulista,guarapuava,1,21.7,19.700902777777777,2176.9266752035446
5378,campo limpo paulista,guararapes,1,54.41,6.177488425925926,2631.6599690226794
5379,campo limpo paulista,guaratingueta,3,11.770000000000001,6.532160493827161,2448.4938445187313
5380,campo limpo paulista,guaruja,4,15.115,10.23451388888889,2322.1805864001044
5381,campo limpo paulista,guarulhos,27,16.042608695652174,8.950883655394525,2378.693373466169
5382,campo limpo paulista,guimarania,1,17.87,13.972048611111111,2933.268954447322
5383,campo limpo paulista,heliopolis,1,20.28,17.697847222222222,4068.8811724754123
5384,campo limpo paulista,horizontina,1,18.15,18.14960648148148,1981.132526421347
5385,campo limpo paulista,hortolandia,4,13.157499999999999,17.467624421296296,2440.964078491431
5386,campo limpo paulista,ibiam,1,17.94,10.20761574074074,2016.7162593851945
5387,campo limpo paulista,ijui,5,17.095,15.363347800925926,1925.0269850720863
5388,campo limpo paulista,ilhabela,1,12.69,6.06587962962963,2338.2867557165146
5389,campo limpo paulista,imbituba,1,17.87,18.186527777777776,1936.048269768162
5390,campo limpo paulista,imigrante,1,17.73,6.096203703703703,1863.1486940473744
5391,campo limpo paulista,ipaba,1,17.8,13.197939814814815,2859.8080219678322
5392,campo limpo paulista,ipatinga,1,17.6,10.992627314814815,2853.047470332924
5393,campo limpo paulista,ipaussu,1,13.57,12.318125,2421.563347904314
5394,campo limpo paulista,ipero,1,12.69,10.154675925925925,2387.0697218614455
5395,campo limpo paulista,ipiau,1,19.86,12.43980324074074,3572.9203961742473
5396,campo limpo paulista,ipiranga do norte,1,19.83,15.20056712962963,3847.056297422762
5397,campo limpo paulista,iraquara,1,27.42,15.811967592592593,3841.7001143273583
5398,campo limpo paulista,irati,2,32.754999999999995,10.042204861111111,2169.0262133076535
5399,campo limpo paulista,itabirito,1,17.8,7.829259259259259,2754.09803486686
5400,campo limpo paulista,itaitinga,1,29.3,18.933356481481482,5069.446851931886
5401,campo limpo paulista,itajai,1,17.8,3.0155555555555558,2038.6032069930095
5402,campo limpo paulista,itajuba,3,18.5,7.9355671296296295,2491.964452678792
5403,campo limpo paulista,italva,1,16.67,4.073113425925926,2610.8158972990154
5404,campo limpo paulista,itamaraju,1,19.93,22.26550925925926,3172.422932089084
5405,campo limpo paulista,itaocara,1,18.09,32.17387731481482,2580.391306704944
5406,campo limpo paulista,itapecerica da serra,3,13.12,7.433993055555556,2344.1827533512956
5407,campo limpo paulista,itapetininga,1,14.64,8.113530092592592,2362.364095022158
5408,campo limpo paulista,itapevi,1,14.27,4.702118055555555,2368.1246096715386
5409,campo limpo paulista,itapicuru,1,27.42,35.7893287037037,3976.9866418918573
5410,campo limpo paulista,itapura,1,11.91,8.037731481481481,2705.749542695427
5411,campo limpo paulista,itaquaquecetuba,1,32.22,10.155868055555555,2373.238395429579
5412,campo limpo paulista,itatiaia,1,17.87,18.93724537037037,2486.8506414216636
5413,campo limpo paulista,itauna,4,17.973333333333333,5.763074845679012,2775.8631886616263
5414,campo limpo paulista,itu,2,23.060000000000002,9.915185185185186,2397.434545466655
5415,campo limpo paulista,itubera,1,16.79,12.813611111111111,3629.2907597425283
5416,campo limpo paulista,itupeva,1,13.06,6.215023148148148,2410.1684798709425
5417,campo limpo paulista,ivoti,1,16.34,9.099699074074074,1848.1352687774936
5418,campo limpo paulista,jaboatao dos guararapes,1,28.95,20.63253472222222,4433.388071162873
5419,campo limpo paulista,jaboticabal,1,11.91,24.785949074074075,2630.8652106390196
5420,campo limpo paulista,jacarei,3,20.826666666666668,6.954027777777777,2396.027935946111
5421,campo limpo paulista,jaguariaiva,1,17.87,20.444293981481483,2291.2868201585416
5422,campo limpo paulista,jardim,1,41.81,7.112361111111111,2603.9863217521447
5423,campo limpo paulista,jardim do serido,1,38.17,14.28619212962963,4673.392555622224
5424,campo limpo paulista,jatoba,1,29.51,18.423194444444444,4288.518365517092
5425,campo limpo paulista,jau,4,13.4325,6.4394762731481485,2509.5575905314518
5426,campo limpo paulista,joacaba,1,15.1,17.595023148148147,2017.4378423705111
5427,campo limpo paulista,joao pessoa,4,52.337500000000006,30.860772569444446,4592.000476095017
5428,campo limpo paulista,joao ramalho,1,14.64,7.179236111111111,2513.391139597316
5429,campo limpo paulista,joinville,6,17.344,16.020201388888886,2094.1468719240665
5430,campo limpo paulista,juara,1,22.06,13.686747685185185,3987.419619698683
5431,campo limpo paulista,juazeiro,1,20.14,21.959421296296295,4250.133782926438
5432,campo limpo paulista,juazeiro do norte,1,26.89,27.88119212962963,4581.239324369731
5433,campo limpo paulista,juiz de fora,4,16.6725,11.336982060185186,2569.8750231523222
5434,campo limpo paulista,jundiai,8,16.025,7.061626157407408,2407.3519089416723
5435,campo limpo paulista,lagoa da confusao,2,25.555,20.77066550925926,4051.788762263054
5436,campo limpo paulista,lajeado,2,16.625,23.905341435185186,1856.3930746899211
5437,campo limpo paulista,lauro de freitas,2,18.36,15.677002314814816,3749.0537851360127
5438,campo limpo paulista,leandro ferreira,1,21.25,14.328888888888889,2821.4159661934737
5439,campo limpo paulista,lencois paulista,2,13.18,9.863935185185184,2473.3017298827654
5440,campo limpo paulista,limeira,1,13.0,22.89902777777778,2478.054872900064
5441,campo limpo paulista,loanda,1,22.93,10.028333333333334,2435.671050103823
5442,campo limpo paulista,londrina,3,18.426666666666666,12.87846450617284,2392.638813970288
5443,campo limpo paulista,lorena,1,11.09,10.300451388888888,2457.3028749052855
5444,campo limpo paulista,lucas do rio verde,1,51.05,7.904212962962963,3724.212708317461
5445,campo limpo paulista,lucelia,1,13.92,13.163622685185185,2575.0739850284044
5446,campo limpo paulista,lucena,1,38.17,36.034479166666664,4621.871689235519
5447,campo limpo paulista,luis eduardo magalhaes,1,16.79,17.046875,3863.874922343254
5448,campo limpo paulista,luziania,2,29.735,11.37912037037037,3284.5947820160095
5449,campo limpo paulista,macae,3,19.17,17.81329475308642,2500.157085705431
5450,campo limpo paulista,macaubas,1,18.0,56.271574074074074,3730.8611727573502
5451,campo limpo paulista,maceio,1,38.22,20.765752314814815,4228.584827524128
5452,campo limpo paulista,mage,5,17.372500000000002,8.793203125,2462.882754912427
5453,campo limpo paulista,mairipora,3,13.686666666666667,9.583252314814816,2391.06891034697
5454,campo limpo paulista,maracai,1,12.12,3.3404050925925928,2471.3012980859894
5455,campo limpo paulista,marechal candido rondon,1,17.87,14.748078703703703,2260.512444828023
5456,campo limpo paulista,mariana,1,18.15,10.70787037037037,2738.921182868793
5457,campo limpo paulista,marica,3,26.77,16.424699074074073,2436.0512430327535
5458,campo limpo paulista,marilia,2,13.745000000000001,13.000081018518518,2518.994114811813
5459,campo limpo paulista,maringa,1,15.1,13.573263888888889,2381.819662964265
5460,campo limpo paulista,marmeleiro,1,18.15,30.322233796296295,2105.8338644994988
5461,campo limpo paulista,martinopolis,1,24.63,7.016828703703704,2525.177002928559
5462,campo limpo paulista,mata de sao joao,1,20.14,28.418576388888887,3801.4530464944874
5463,campo limpo paulista,matao,2,25.02,6.570625,2587.2359218241345
5464,campo limpo paulista,maua,2,12.745000000000001,9.88265625,2352.309166298269
5465,campo limpo paulista,mesquita,2,16.92,8.672800925925927,2451.7747119994706
5466,campo limpo paulista,miguelopolis,1,11.91,13.090069444444444,2762.8792548482224
5467,campo limpo paulista,milagres,1,28.95,8.89037037037037,4565.2841026837505
5468,campo limpo paulista,milha,3,27.349999999999998,19.575381944444445,4809.842396607426
5469,campo limpo paulista,mogi das cruzes,3,14.396666666666667,11.312989969135801,2367.8056379507802
5470,campo limpo paulista,monte alegre de minas,1,15.24,5.240844907407407,2930.1776688797804
5471,campo limpo paulista,monte alto,2,13.29,8.652546296296297,2630.106994614779
5472,campo limpo paulista,monte azul paulista,1,11.85,9.438090277777778,2673.4344671245735
5473,campo limpo paulista,montenegro,1,17.87,31.04545138888889,1843.537915042713
5474,campo limpo paulista,montes claros,2,17.835,12.71833912037037,3214.9645864038866
5475,campo limpo paulista,morungaba,1,11.85,7.230902777777778,2441.692174591081
5476,campo limpo paulista,mossoro,1,38.24,29.2103125,4885.874935631019
5477,campo limpo paulista,muriae,1,16.67,4.102083333333334,2646.2406418765468
5478,campo limpo paulista,natal,3,37.38666666666667,14.249081790123455,4782.866661280582
5479,campo limpo paulista,nazare paulista,1,11.99,3.700613425925926,2408.349703804057
5480,campo limpo paulista,niteroi,14,22.501538461538466,17.70460381054131,2439.1172603099476
5481,campo limpo paulista,nova friburgo,1,19.32,7.863159722222222,2509.29100920312
5482,campo limpo paulista,nova iguacu,4,17.4775,9.854424189814814,2455.4669798417476
5483,campo limpo paulista,nova lima,1,18.23,9.244375,2771.776320038945
5484,campo limpo paulista,nova trento,1,18.3,8.880439814814816,2008.412698467563
5485,campo limpo paulista,novo hamburgo,2,29.1,8.34869212962963,1844.0531829092497
5486,campo limpo paulista,olimpia,1,13.37,9.933148148148149,2694.1288480283265
5487,campo limpo paulista,olindina,1,22.14,27.91429398148148,3969.2933834610267
5488,campo limpo paulista,orlandia,1,13.5,5.588761574074074,2696.6729177236352
5489,campo limpo paulista,osasco,10,14.675999999999998,8.309384259259259,2367.6522010875947
5490,campo limpo paulista,ouricuri,1,82.07,25.382094907407406,4479.719103948929
5491,campo limpo paulista,ourinhos,4,12.660000000000002,5.034760802469136,2431.385168574142
5492,campo limpo paulista,ouro branco,2,19.35,5.689247685185185,2720.8557215540886
5493,campo limpo paulista,ouroeste,1,13.64,9.946527777777778,2785.5692534638406
5494,campo limpo paulista,paicandu,1,17.8,14.535810185185186,2377.097822623804
5495,campo limpo paulista,palestina,1,14.71,6.32369212962963,2737.0925572636847
5496,campo limpo paulista,palmas,1,26.89,16.67644675925926,4140.257017954205
5497,campo limpo paulista,palmital,1,31.45,6.8184606481481485,2451.798884992258
5498,campo limpo paulista,palmitinho,1,17.74,8.047210648148148,2002.7502735700903
5499,campo limpo paulista,palmitos,1,21.7,9.82818287037037,2025.7335200106006
5500,campo limpo paulista,papanduva,1,16.11,17.205891203703704,2082.9236589034417
5501,campo limpo paulista,papucaia,1,15.24,8.61644675925926,2472.757799002644
5502,campo limpo paulista,paracambi,1,15.24,11.22662037037037,2471.327018605377
5503,campo limpo paulista,paracatu,1,17.87,17.417685185185185,3147.241521742154
5504,campo limpo paulista,parai,1,15.23,16.488819444444445,1910.668424502488
5505,campo limpo paulista,paraibuna,1,13.64,13.726261574074075,2384.0852203526133
5506,campo limpo paulista,paranaiba,1,18.15,13.039895833333333,2826.9498171464747
5507,campo limpo paulista,paranavai,3,17.94,21.485960648148147,2416.9237405041886
5508,campo limpo paulista,paraty,3,1.04,6.313229166666667,2403.993230618111
5509,campo limpo paulista,parnaiba,4,38.21666666666667,17.484783950617285,5225.227560307779
5510,campo limpo paulista,passo fundo,1,41.81,8.220555555555556,1934.7233956204284
5511,campo limpo paulista,pato branco,1,16.15,7.923923611111111,2097.3093880028737
5512,campo limpo paulista,paulinia,5,17.0875,8.145752314814814,2453.3616954188687
5513,campo limpo paulista,paulista,1,25.63,22.09570601851852,4470.708130553735
5514,campo limpo paulista,pedreira,1,14.64,7.150231481481481,2457.0389891076798
5515,campo limpo paulista,peixoto de azevedo,1,64.77,9.494641203703704,4131.550421661981
5516,campo limpo paulista,pelotas,1,17.6,8.23099537037037,1757.1987818032114
5517,campo limpo paulista,penapolis,2,13.305,11.218715277777777,2612.5742529957643
5518,campo limpo paulista,peruibe,3,11.686666666666667,12.32039737654321,2286.54285350924
5519,campo limpo paulista,petrolandia,1,29.09,7.7879398148148145,4318.29282808345
5520,campo limpo paulista,petrolina,1,29.09,18.6378125,4260.676282354734
5521,campo limpo paulista,petropolis,6,17.433333333333334,19.756807484567904,2489.3103435842922
5522,campo limpo paulista,piacabucu,1,38.45,23.34699074074074,4109.1727167075915
5523,campo limpo paulista,piracicaba,4,13.149999999999999,6.41505787037037,2457.1792433107207
5524,campo limpo paulista,pirassununga,3,20.02,14.811385030864196,2543.085306426108
5525,campo limpo paulista,pires do rio,1,17.84,16.044074074074075,3136.3850177711024
5526,campo limpo paulista,piuma,1,19.66,6.394050925925926,2681.5709367376717
5527,campo limpo paulista,pocos de caldas,1,17.74,4.207164351851852,2567.317940164458
5528,campo limpo paulista,ponta grossa,2,17.310000000000002,14.925387731481482,2205.5455675484304
5529,campo limpo paulista,pontal do parana,1,15.1,13.176574074074074,2153.172536724806
5530,campo limpo paulista,porciuncula,1,18.22,6.163599537037037,2666.088523953202
5531,campo limpo paulista,porecatu,1,57.92,23.848622685185184,2455.669044623336
5532,campo limpo paulista,portao,1,17.74,7.80650462962963,1843.1847230323222
5533,campo limpo paulista,porto alegre,27,19.386799999999997,17.46543101851852,1824.2434338601452
5534,campo limpo paulista,porto ferreira,1,13.85,8.777453703703705,2558.238292717034
5535,campo limpo paulista,porto velho,4,35.050000000000004,18.423912037037038,4351.164730086992
5536,campo limpo paulista,pouso alegre,2,15.605,10.425451388888888,2515.4407534386105
5537,campo limpo paulista,praia grande,2,13.675,12.329068287037037,2316.90801561205
5538,campo limpo paulista,presidente prudente,4,20.222499999999997,8.287291666666667,2528.4815126014923
5539,campo limpo paulista,primavera,1,13.06,5.724525462962963,2584.25070272569
5540,campo limpo paulista,promissao,1,13.55,7.319143518518518,2596.801032722765
5541,campo limpo paulista,quarai,1,17.87,12.951296296296297,1808.068283754211
5542,campo limpo paulista,queimados,1,19.73,12.91232638888889,2458.894554016708
5543,campo limpo paulista,quissama,1,49.37,24.346574074074073,2529.717214018309
5544,campo limpo paulista,recife,8,46.092499999999994,18.21798755787037,4455.4205712505045
5545,campo limpo paulista,regente feijo,1,12.69,5.589641203703704,2516.5828880929625
5546,campo limpo paulista,registro,1,13.57,7.548217592592593,2266.241732948703
5547,campo limpo paulista,resende,3,17.87,30.223877314814814,2486.8322005541854
5548,campo limpo paulista,ribeirao das neves,1,17.87,12.057604166666666,2815.732343225265
5549,campo limpo paulista,ribeirao pires,1,13.25,3.9871296296296297,2352.385850702407
5550,campo limpo paulista,ribeirao preto,8,17.68857142857143,8.766172288359787,2639.7087297958105
5551,campo limpo paulista,rio bonito,1,17.8,36.377615740740744,2460.265004395956
5552,campo limpo paulista,rio claro,3,13.616666666666667,11.930644290123459,2495.2854545268788
5553,campo limpo paulista,rio das ostras,5,18.34,15.627141203703701,2483.336432967375
5554,campo limpo paulista,rio de janeiro,104,20.387368421052628,14.193096369395713,2436.3340468188535
5555,campo limpo paulista,rio do sul,3,15.1,8.26545138888889,2013.2398257053187
5556,campo limpo paulista,rio grande da serra,1,14.05,7.443900462962963,2345.703096716919
5557,campo limpo paulista,rio piracicaba,1,18.15,15.4609375,2794.7860359848655
5558,campo limpo paulista,rodeio,1,17.78,13.680196759259259,2040.9674247804112
5559,campo limpo paulista,rubiacea,1,13.35,5.466145833333333,2625.461390523929
5560,campo limpo paulista,sabara,1,16.11,12.58568287037037,2800.5928684651612
5561,campo limpo paulista,salto,3,13.346666666666666,5.191589506172839,2405.878771684425
5562,campo limpo paulista,salvador,12,19.54083333333333,20.903552276234567,3739.375597190577
5563,campo limpo paulista,sanclerlandia,1,17.8,11.968078703703704,3285.8411724521166
5564,campo limpo paulista,santa barbara,1,17.8,12.07025462962963,2790.600314308682
5565,campo limpo paulista,santa barbara d'oeste,3,13.616666666666667,9.873931327160495,2456.3409431583154
5566,campo limpo paulista,santa cruz das palmeiras,1,13.64,7.192789351851852,2562.895307786411
5567,campo limpo paulista,santa ines,1,36.43,15.992488425925925,5113.303756872512
5568,campo limpo paulista,santa isabel,1,23.63,2.2121064814814817,2392.326440793186
5569,campo limpo paulista,santa juliana,2,21.3,7.084131944444445,2872.5762981415537
5570,campo limpo paulista,santa luzia,1,16.11,6.986666666666666,2813.2663161026835
5571,campo limpo paulista,santa maria,2,19.04,14.553935185185185,1842.7173779296363
5572,campo limpo paulista,santa maria de jetiba,1,18.29,12.375451388888889,2781.8384274927635
5573,campo limpo paulista,santa rita da floresta,1,17.8,21.055208333333333,3363.933266180665
5574,campo limpo paulista,santa rita do sapucai,1,18.29,11.463576388888889,2513.649311657084
5575,campo limpo paulista,santana da vargem,1,18.29,8.99929398148148,2631.662831375041
5576,campo limpo paulista,santana de parnaiba,1,14.64,8.143935185185185,2375.2597813999782
5577,campo limpo paulista,santana do paraiso,1,17.73,7.7009375,2914.595349753563
5578,campo limpo paulista,santanesia,1,15.1,11.056122685185185,2481.534839720807
5579,campo limpo paulista,santo andre,3,13.803333333333335,10.99128086419753,2353.4063149248636
5580,campo limpo paulista,santo antonio de padua,1,15.1,41.217337962962965,2595.3854436818365
5581,campo limpo paulista,santos,6,17.363333333333333,18.918670910493827,2322.863627340926
5582,campo limpo paulista,sao bento do sul,4,17.86,13.010007716049381,2097.684245968757
5583,campo limpo paulista,sao bernardo do campo,11,16.493636363636366,6.915560816498316,2350.2205084533775
5584,campo limpo paulista,sao caetano do sul,4,13.663333333333334,3.8824922839506173,2357.5642993089764
5585,campo limpo paulista,sao carlos,1,12.69,5.208819444444444,2538.76420950674
5586,campo limpo paulista,sao goncalo,6,18.076666666666668,26.938863811728396,2446.5554280985943
5587,campo limpo paulista,sao goncalo do rio abaixo,1,17.22,12.708206018518519,2810.342686264451
5588,campo limpo paulista,sao joao da boa vista,2,13.145,6.982847222222222,2545.3758463501413
5589,campo limpo paulista,sao joao de meriti,2,36.475,25.283987268518516,2450.5955965249987
5590,campo limpo paulista,sao joaquim da barra,1,13.64,6.338229166666666,2712.816991809747
5591,campo limpo paulista,sao joaquim do monte,1,28.95,17.209791666666668,4398.631816363507
5592,campo limpo paulista,sao jose,3,19.423333333333332,14.177916666666667,1985.9557456107004
5593,campo limpo paulista,sao jose do rio pardo,1,13.57,13.356585648148148,2591.7923021423944
5594,campo limpo paulista,sao jose do rio preto,6,20.439999999999998,7.918283179012346,2684.908881495832
5595,campo limpo paulista,sao jose dos campos,14,14.265714285714283,11.366874173280422,2403.7752049978835
5596,campo limpo paulista,sao jose dos pinhais,2,17.835,12.829612268518519,2161.917360057456
5597,campo limpo paulista,sao leopoldo,1,18.01,15.626296296296296,1838.1568849776224
5598,campo limpo paulista,sao lourenco do sul,1,19.46,13.946527777777778,1768.427086070452
5599,campo limpo paulista,sao luis,3,38.38333333333333,24.23594135802469,5287.524720758677
5600,campo limpo paulista,sao mateus do maranhao,1,38.08,19.465474537037036,5057.311727583743
5601,campo limpo paulista,sao miguel arcanjo,2,17.490000000000002,10.203003472222223,2331.432730878089
5602,campo limpo paulista,sao miguel do oeste,1,41.75,9.109143518518518,2054.247803186228
5603,campo limpo paulista,sao paulo,187,15.147073170731709,8.934326515921414,2365.2302328472933
5604,campo limpo paulista,sao pedro da aldeia,1,41.81,8.82556712962963,2446.6283291909317
5605,campo limpo paulista,sao raimundo nonato,1,35.7,11.266226851851853,4312.9101728433525
5606,campo limpo paulista,sao romao,1,19.32,9.25707175925926,3263.3431824390937
5607,campo limpo paulista,sao roque,3,13.020000000000001,9.52701774691358,2369.0818525160953
5608,campo limpo paulista,sao sebastiao,1,27.24,9.237847222222221,2343.0289738152787
5609,campo limpo paulista,sao vicente,1,8.8,5.843287037037037,2321.873799252538
5610,campo limpo paulista,sarzedo,1,16.11,8.445613425925925,2780.9684471021587
5611,campo limpo paulista,schroeder,1,17.87,26.513726851851853,2082.8780566995933
5612,campo limpo paulista,serra,4,19.565,22.480066550925926,2762.8121949079546
5613,campo limpo paulista,sete lagoas,1,17.8,23.826493055555556,2854.1035646830483
5614,campo limpo paulista,sinop,1,20.0,35.67987268518519,3896.3983919675343
5615,campo limpo paulista,sobral,1,64.79,13.330775462962963,5109.359374059303
5616,campo limpo paulista,sorocaba,7,15.926666666666668,6.136157407407407,2375.823852784994
5617,campo limpo paulista,sumare,3,13.86,8.160875771604937,2447.9772461221305
5618,campo limpo paulista,suzano,2,12.735,2.218003472222222,2365.6995662439485
5619,campo limpo paulista,taboao da serra,5,15.851999999999999,7.611601851851852,2358.774443070626
5620,campo limpo paulista,tambau,1,13.64,8.716539351851852,2577.461350730078
5621,campo limpo paulista,taquara,1,17.8,14.413715277777778,1845.59329084719
5622,campo limpo paulista,taquarituba,1,13.57,7.8437731481481485,2368.840428143404
5623,campo limpo paulista,taubate,2,20.015,4.995190972222222,2425.302272716758
5624,campo limpo paulista,telemaco borba,1,18.64,9.407048611111112,2283.460098033378
5625,campo limpo paulista,teresina de goias,1,17.8,15.068472222222223,3625.094795880383
5626,campo limpo paulista,terra rica,1,17.87,16.514953703703704,2458.799446199458
5627,campo limpo paulista,tiangua,1,29.02,110.35208333333334,5103.621851075379
5628,campo limpo paulista,toledo,1,17.8,18.258831018518517,2242.2535727335485
5629,campo limpo paulista,trairi,3,29.3,28.110960648148147,5173.551052046116
5630,campo limpo paulista,tres coracoes,1,16.63,23.389594907407407,2578.6627780613635
5631,campo limpo paulista,tubarao,1,15.69,13.807766203703704,1918.9144724982482
5632,campo limpo paulista,tupa,2,24.84,5.333622685185185,2550.7649024715256
5633,campo limpo paulista,uba,1,17.87,20.591967592592592,2648.639449563524
5634,campo limpo paulista,uberlandia,1,16.11,10.141736111111111,2924.429525295693
5635,campo limpo paulista,uniao da serra,1,15.1,14.673344907407408,1899.8426953126855
5636,campo limpo paulista,urbano santos,1,38.73,23.851087962962964,5181.836515582353
5637,campo limpo paulista,valinhos,4,16.80666666666667,6.37837962962963,2431.6829454729964
5638,campo limpo paulista,valparaiso de goias,1,17.8,30.7253125,3298.320641140753
5639,campo limpo paulista,vanini,1,17.87,31.167106481481483,1918.9449813034141
5640,campo limpo paulista,vargem alta,1,18.15,15.06962962962963,2705.5301968458493
5641,campo limpo paulista,varzea da palma,1,16.45,16.129641203703702,3097.228278236212
5642,campo limpo paulista,varzea grande,1,20.99,17.954166666666666,3361.9956259089704
5643,campo limpo paulista,venda nova do imigrante,1,15.1,8.666423611111112,2743.4117926648055
5644,campo limpo paulista,viamao,1,18.22,46.36736111111111,1823.1245027539817
5645,campo limpo paulista,vicosa,1,23.62,4.19494212962963,2692.016338629452
5646,campo limpo paulista,vila reis,1,16.25,20.66888888888889,2360.1637594772546
5647,campo limpo paulista,vila velha,8,25.72142857142857,12.773219246031745,2742.14724035162
5648,campo limpo paulista,viradouro,1,13.25,8.112627314814814,2678.112804024744
5649,campo limpo paulista,visconde do rio branco,1,16.14,15.99306712962963,2660.7721029286577
5650,campo limpo paulista,vitoria,5,17.197499999999998,5.141825810185185,2747.787573309802
5651,campo limpo paulista,vitoria de santo antao,1,27.45,13.728020833333334,4445.784338278088
5652,campo limpo paulista,votorantim,2,13.765,8.880063657407408,2367.3879083316797
5653,campo limpo paulista,votuporanga,2,13.595,10.714114583333334,2734.636968079736
5654,campo magro,campinas,6,24.48,12.095254629629629,2698.767492150582
5655,campo mourao,aracatuba,1,24.1,7.418009259259259,3209.836516448832
5656,campo mourao,bariri,1,13.0,8.847395833333334,3102.0521550400513
5657,campo mourao,belo horizonte,1,22.14,18.130868055555556,3359.9849551645766
5658,campo mourao,bezerros,1,68.82,12.821539351851852,5004.542475318245
5659,campo mourao,campos dos goytacazes,1,19.99,10.065381944444445,3139.8792537426016
5660,campo mourao,capao da porteira,1,15.44,14.846979166666667,2302.4469727722717
5661,campo mourao,cascavel,1,16.94,5.965798611111111,2770.802815893079
5662,campo mourao,contagem,1,20.84,13.106747685185185,3370.951956634575
5663,campo mourao,curitiba,1,16.87,7.064166666666667,2715.2737157771194
5664,campo mourao,duque de caxias,1,23.66,38.06186342592593,3017.749550938318
5665,campo mourao,embu das artes,1,13.81,5.925902777777778,2917.367276065788
5666,campo mourao,engenheiro coelho,1,16.7,14.127905092592593,3052.41488047168
5667,campo mourao,gloria do goita,1,45.02,14.891898148148147,5039.412800167031
5668,campo mourao,goiania,2,65.5,15.64004050925926,3796.5435340891836
5669,campo mourao,goitacazes,1,27.42,9.26795138888889,3114.899938725273
5670,campo mourao,holambra ii,3,17.0,12.205335648148148,2992.602731218179
